page,sn,code,descr,qty,uom,uc,tc,brand_clean,coo_clean
48,1367,"5/8""",ر COMB.WRENCH كتشم حاتفم,1.0,EA,22.0,22.0,GER,GERMANY
48,1368,12X13,RING WRENCH موتخم حاتفم,8.0,EA,18.0,144.0,GER,GERMANY
48,1369,14X15,RING WRENCH موتخم حاتفم,27.0,EA,20.0,540.0,GER,GERMANY
48,1370,16X17,RING WRENCH موتخم حاتفم,14.0,EA,22.0,308.0,GER,GERMANY
48,1371,DUSPOL,VOLTAGE TESTER 110-220-440-750V,4.0,EA,195.0,780.0,GER,GERMANY
48,1372,25X28,RING WRENCH موتخم حاتفم,15.0,EA,38.0,570.0,GER,GERMANY
48,1373,"1.1/8X1.1/4""",RING WRENCH موتخم حاتفم,9.0,EA,160.0,1440.0,GER,GERMANY
48,13741,.11/16X1.7/8,"""RING WRENCH موتخم حاتفم",1.0,EA,175.0,175.0,GER,GERMANY
48,1375,"1.13/16X2""",RING WRENCH موتخم حاتفم,1.0,EA,240.0,240.0,GER,GERMANY
48,1376,60MM,ر COMB.WRENCH كتشم حاتفم,2.0,EA,395.0,790.0,GER,GERMANY
48,1377,"2""",ر COMB.WRENCH كتشم حاتفم,3.0,EA,310.0,930.0,GER,GERMANY
48,1378,"1.5/8""",ر COMB.WRENCH كتشم حاتفم,3.0,EA,75.0,225.0,GER,GERMANY
48,1379,"1.13/16""",ر COMB.WRENCH كتشم حاتفم,4.0,EA,80.0,320.0,GER,GERMANY
48,1380,32X36,RING WRENCH موتخم حاتفم,2.0,EA,60.0,120.0,GER,GERMANY
48,1381,46X50,RING WRENCH موتخم حاتفم,9.0,EA,220.0,1980.0,GER,GERMANY
48,1382,36X41,RING WRENCH موتخم حاتفم,17.0,EA,85.0,1445.0,GER,GERMANY
48,1383,30X32,RING WRENCH موتخم حاتفم,7.0,EA,70.0,490.0,GER,GERMANY
48,1384,21X23,RING WRENCH موتخم حاتفم,3.0,EA,35.0,105.0,GER,GERMANY
48,1385,46X50,RING WRENCH موتخم حاتفم,3.0,EA,220.0,660.0,GER,GERMANY
48,1386,46X50,RING WRENCH موتخم حاتفم,6.0,EA,220.0,1320.0,GER,GERMANY
48,1387,55X60,RING WRENCH موتخم حاتفم,3.0,EA,395.0,1185.0,GER,GERMANY
48,1388,55X60,RING WRENCH موتخم حاتفم,6.0,EA,395.0,2370.0,GER,GERMANY
48,1389,46X50,RING WRENCH موتخم حاتفم,4.0,EA,198.0,792.0,GER,GERMANY
48,1390,25X28,RING WRENCH موتخم حاتفم,16.0,EA,48.0,768.0,GER,GERMANY
48,1391,"1.1/8X1.1/4""",RING WRENCH موتخم حاتفم,5.0,EA,70.0,350.0,GER,GERMANY
48,1392,36X41,RING WRENCH موتخم حاتفم,6.0,EA,90.0,540.0,GER,GERMANY
49,13931,.11/16X1.7/8,"""RING WRENCH موتخم حاتفم",2.0,EA,163.0,326.0,GER,GERMANY
49,1394,41X46,RING WRENCH موتخم حاتفم,5.0,EA,75.0,375.0,GER,GERMANY
49,1395,36X41,RING WRENCH موتخم حاتفم,4.0,EA,70.0,280.0,GER,GERMANY
49,1396,"1""",ر COMB.WRENCH كتشم حاتفم,20.0,EA,35.0,700.0,GER,GERMANY
49,1397,"11/16""",ر COMB.WRENCH كتشم حاتفم,6.0,EA,20.0,120.0,GER,GERMANY
49,1398,21MM,ر COMB.WRENCH كتشم حاتفم,6.0,EA,25.0,150.0,GER,GERMANY
49,1399,15MM,ر COMB.WRENCH كتشم حاتفم,5.0,EA,15.0,75.0,GER,GERMANY
49,1400,17MM,ر COMB.WRENCH كتشم حاتفم,5.0,EA,20.0,100.0,GER,GERMANY
49,1401,25X28,OPENED WRENCH ىدلب حاتفم,8.0,EA,38.0,304.0,GER,GERMANY
49,1402,20X23,RING WRENCH موتخم حاتفم,4.0,EA,25.0,100.0,GER,GERMANY
49,1403,"5/8X11/16""",OPENED WRENCH ىدلب حاتفم,4.0,EA,35.0,140.0,GER,GERMANY
49,1404,24X26,RING WRENCH موتخم حاتفم,1.0,EA,32.0,32.0,GER,GERMANY
49,1405,18X19,RING WRENCH موتخم حاتفم,4.0,EA,24.0,96.0,GER,GERMANY
49,1406,14X15,RING WRENCH موتخم حاتفم,1.0,EA,22.0,22.0,GER,GERMANY
49,1407,"3/4X7/8""",OPENED WRENCH ىدلب حاتفم,22.0,EA,26.0,572.0,GER,GERMANY
49,1408,20X22,OPENED WRENCH ىدلب حاتفم,17.0,EA,28.0,476.0,GER,GERMANY
49,1409,"1/2X9/16""",OPENED WRENCH ىدلب حاتفم,1.0,EA,21.0,21.0,GER,GERMANY
49,1410,"3/8X5/16""",OPENED WRENCH ىدلب حاتفم,20.0,EA,20.0,400.0,GER,GERMANY
49,1411,"1/2X7/16""",OPENED WRENCH ىدلب حاتفم,10.0,EA,20.0,200.0,GER,GERMANY
49,1412,"5/16X3/4""",OPENED WRENCH ىدلب حاتفم,4.0,EA,26.0,104.0,GER,GERMANY
49,1413,"5/8X11/16""",OPENED WRENCH ىدلب حاتفم,4.0,EA,25.0,100.0,GER,GERMANY
49,1414,5720,SCAFOLDING WRENCH ةلاقس حاتفم,10.0,EA,135.0,1350.0,GER,GERMANY
49,1415,25X28,RING WRENCH موتخم حاتفم,1.0,EA,35.0,35.0,GER.,GERMANY
49,1416,25MM,ر COMB.WRENCH كتشم حاتفم,3.0,EA,30.0,90.0,GER.,GERMANY
49,1417,"9/16""",ر COMB.WRENCH كتشم حاتفم,4.0,EA,19.0,76.0,GER.,GERMANY
49,1418,"5/8""",ر COMB.WRENCH كتشم حاتفم,4.0,EA,18.0,72.0,GER.,GERMANY
49,1419,"5/8X9/16""",OPENED WRENCH ىدلب حاتفم,1.0,EA,19.0,19.0,GER.,GERMANY
49,1420,11/16X19/32,"""RING WRENCH موتخم حاتفم",8.0,EA,25.0,200.0,GER.,GERMANY
49,1421,"7/8X13/16""",RING WRENCH موتخم حاتفم,2.0,EA,22.0,44.0,GER.,GERMANY
49,1422,"1/2X7/16""",RING WRENCH موتخم حاتفم,8.0,EA,15.0,120.0,GER.,GERMANY
49,1423,16MM,ر COMB.WRENCH كتشم حاتفم,4.0,EA,19.0,76.0,GER.,GERMANY
49,1424,18X19,ر COMB.WRENCH كتشم حاتفم,17.0,EA,24.0,408.0,GER.,GERMANY
49,1425,"25/32""",ر COMB.WRENCH كتشم حاتفم,18.0,EA,26.0,468.0,GER.,GERMANY
50,1426,"1/4""",ر COMB.WRENCH كتشم حاتفم,1.0,EA,8.0,8.0,GER.,GERMANY
50,1427,6MM,ر COMB.WRENCH كتشم حاتفم,35.0,EA,8.0,280.0,GER.,GERMANY
50,1428,7MM,ر COMB.WRENCH كتشم حاتفم,46.0,EA,12.0,552.0,GER.,GERMANY
50,1429,"5/16""",ر COMB.WRENCH كتشم حاتفم,5.0,EA,15.0,75.0,GER.,GERMANY
50,1430,18X19,RING WRENCH موتخم حاتفم,1.0,EA,24.0,24.0,GER.,GERMANY
50,1431,18MM,ر COMB.WRENCH كتشم حاتفم,1.0,EA,23.0,23.0,GER.,GERMANY
50,1432,"3/4X5/8""",OPENED WRENCH ىدلب حاتفم,1.0,EA,22.0,22.0,GER.,GERMANY
50,1433,9MM,ر COMB.WRENCH كتشم حاتفم,1.0,EA,12.0,12.0,GER.,GERMANY
50,1434,"7/8X3/4""",OPENED WRENCH ىدلب حاتفم,6.0,EA,25.0,150.0,GER.,GERMANY
50,1435,"5/8X3/4""",OPENED WRENCH ىدلب حاتفم,6.0,EA,23.0,138.0,GER.,GERMANY
50,1436,8X10,RING WRENCH موتخم حاتفم,1.0,EA,13.0,13.0,GER.,GERMANY
50,1437,GEDORE,"1.5/16 SLUGG.WRE,RING قرط حاتفم",1.0,EA,140.0,140.0,GERMAN,GERMANY
50,1438,WGB,"30MM,RING,SLUGG قرط حاتفم",1.0,EA,130.0,130.0,GERMAN,GERMANY
50,1439,WIESEMANN,"30MM,RING,SLUGG قرط حاتفم",1.0,EA,130.0,130.0,GERMAN,GERMANY
50,1440,GEDORE,"1.1/4,RING,SLUGG قرط حاتفم",1.0,EA,140.0,140.0,GERMAN,GERMANY
50,1441,WIESEMANN,"32MM,RING,SLUGG قرط حاتفم",5.0,EA,140.0,700.0,GERMAN,GERMANY
50,1442,WIESEMANN,"24MM,RING,SLUGG قرط حاتفم",2.0,EA,140.0,280.0,GERMAN,GERMANY
50,1443,BRITOOL,"RING,1.1/16,SLUGG قرط حاتفم",1.0,EA,145.0,145.0,GERMAN,GERMANY
50,1444,2412/25,"ر 25M,TAPE سايق طيسر",30.0,EA,145.0,4350.0,GERMANY,GERMANY
50,1445,2278/20,"ر 20M,TAPE سايق طيسر",10.0,EA,130.0,1300.0,GERMANY,GERMANY
50,1446,gs-108,SUCKER,20.0,EA,25.0,500.0,GOOT,UNKNOWN
50,2360,7237BB,"PUNCH SET-1.1/2-2""",0.0,set,1720.0,0.0,GREENLEE,USA
50,2361,7306SB,"PUNCH 1/2""-2"" شنب مقط",1.0,set,4350.0,4350.0,GREENLEE,USA
50,2590,125FT,FISH TAPEكلاا بحس ةركب,3.0,EA,150.0,450.0,GREENLEE,USA
50,2591,240FT,FISH TAPEكلاا بحس ةركب,2.0,EA,200.0,400.0,GREENLEE,USA
50,2592,50FT,FISH TAPEكلاا بحس ةركب,3.0,EA,70.0,210.0,GREENLEE,USA
50,2593,65FT,FISH TAPEكلاا بحس ةركب,5.0,EA,75.0,375.0,GREENLEE,USA
50,1447,TA150,"LATHE,WOOD,HALF MECH",4.0,EA,15000.0,60000.0,GRIGGRIO,ITALY
50,2195,HC-65160,hc-65165 cups-harbor RADIATOR CUPS,9.0,KIT,440.0,3960.0,HARBOR,UK
50,2292,92374,BITSBURGH-SNAP RING PLIERS ةليت مقط,6.0,ea,350.0,2100.0,HARBOR,USA
50,2334,H-241,TIE GUN-ULINE,16.0,EA,110.0,1760.0,HARBOR,USA
50,2639,92514,"LEAK DETECTOR,HALOGEN&FREON",2.0,EA,410.0,820.0,HARBOR,USA
50,1448,HERO,ADJ.600MM ةنابس,2.0,EA,375.0,750.0,HERO,JAPAN
51,1449,"1/4X5/16""",ر COMB.WRENCH كتشم حاتفم,11.0,EA,35.0,385.0,HEYCO,GERMANY
51,1450,10169,"vise 10"" ةمزلم",6.0,EA,750.0,4500.0,HIMOUNT,TW
51,1451,10168,"vise 8"" ةمزلم",21.0,EA,450.0,9450.0,HIMOUNT,TW
51,1452,AT-7409,ر MEASURING TAPE سايق طيسر,2.0,EA,70.0,140.0,HIMOUNT,TW
51,1453,EM-56,ر ر TAPE ULTRASNIC كينوساتلا طيسر,5.0,EA,65.0,325.0,HIMOUNT,TW
51,1454,TE533,ENGRAVER ةرافح,30.0,EA,70.0,2100.0,HIMOUNT,TW
51,1455,150MM,"BENCH GRINDER 6"" ةلواط خلج",1.0,EA,850.0,850.0,HIMOUNT,TW
51,1456,200MM,"BENCH GRINDER 8"" ةلواط خلج",1.0,EA,950.0,950.0,HIMOUNT,TW
51,1457,PT-2553T5,"CHUCK 3/8"" ليرد فرظ",39.0,EA,18.0,702.0,HIMOUNT,TW
51,1458,PT2552T2,"3/8"",CHUCK ليرد فرظ",7.0,EA,18.0,126.0,HIMOUNT,TW
51,1459,PT-378,AIR RATCHET ءاوهلا لىع دي,11.0,EA,275.0,3025.0,HIMOUNT,TW
51,1460,PT-122A,"DIE GRINDER ,AIR ءاوهلا لىع خلخ",1.0,EA,280.0,280.0,HIMOUNT,TW
51,1461,PT-377A,AIR RATCHET ءاوهلا لىع دي,18.0,EA,275.0,4950.0,HIMOUNT,TW
51,1462,PT9047020,AIR CLEANING GUN فيظنت سدسم,7.0,KIT,90.0,630.0,HIMOUNT,TW
51,1463,7433,"STUD,LEVE,LASER,FINDER ندعملاو تلوفلا فشك",9.0,EA,125.0,1125.0,HIMOUNT,TW
51,2306,E-650,LAN TESTER-GIGATESTER-E,4.0,EA,345.0,1380.0,HOBBES,USA
51,1464,115 000,"V D E SCREW DRIVER INSULATED. PZ#0X60MM V D E SCREW DRIVER INSULATED. PZ#0 V D E SCREW DRIVER INSULATED PH #0x60mm V D E SCREW DRIVER INSULATED PH #1 V D E SCREW DRIVER INSULATED. PZ#1 PZ#0X60MM.S/DR.- PH#0X60MM,SCREWDRIVER 1.6X200-10X200-SLOT- PH#3,INSULATED-1000V- PZ3X150 كفم",26.0,PCS,17.0,442.0,HSW,GERMANY
51,1465,115 000,,30.0,PCS,17.0,510.0,HSW,GERMANY
51,1466,111 000,,13.0,PCS,18.0,234.0,HSW,GERMANY
51,1467,111 001,,12.0,PCS,18.0,216.0,HSW,GERMANY
51,1468,115 001,,22.0,PCS,22.0,484.0,HSW,GERMANY
51,1469,111 002,,8.0,PCS,20.0,160.0,HSW,GERMANY
51,1470,111 003,,19.0,PCS,27.0,513.0,HSW,GERMANY
51,1471,506.188,,14.0,PCS,23.0,322.0,HSW,GERMANY
51,1472,111 003,,16.0,PCS,28.0,448.0,HSW,GERMANY
51,1473,115003,,8.0,PCS,30.0,240.0,HSW,GERMANY
51,1474,111 0003,PH3X150-111 003 3 بيليف,19.0,PCS,20.0,380.0,HSW,GERMANY
51,1475,108027,T27-TORX سكروت كفم,15.0,PCS,22.0,330.0,HSW,GERMANY
51,1476,115 003,VDE PZ3 INSULTED لوزعم كفم,39.0,PCS,32.0,1248.0,HSW,GERMANY
51,1477,129045,T45-RED-HSW-TORX-WITH BORING HOLE,12.0,PCS,55.0,660.0,HSW,GERMANY
51,1478,129040,T40-RED-HSW-TORX-WITH BORING HOLE,12.0,PCS,50.0,600.0,HSW,GERMANY
51,1479,129009,T9-HSW-RED-TORX-WITH BORING HOLE,12.0,PCS,25.0,300.0,HSW,GERMANY
52,1480,129007,T27-HSW-RED-TORX-WITH BORING HOLE,12.0,PCS,35.0,420.0,HSW,GERMANY
52,1481,129030,T30-HSW-RED-TORX-WITH BORING HOLE,12.0,PCS,30.0,360.0,HSW,GERMANY
52,1482,121 003,PH3-HSW-REDTORX-WITH BORING HOLE,2.0,PCS,30.0,60.0,HSW,GERMANY
52,1483,1290015,T15-HSW-RED-TORX-WITH BORING HOLE,12.0,PCS,25.0,300.0,HSW,GERMANY
52,1484,129010,T10-HSW-RED-TORX-WITH BORING HOLE,13.0,PCS,20.0,260.0,HSW,GERMANY
52,1485,109009,T9-HSW-YELLOW/BLACK سكروت كفم,12.0,PCS,20.0,240.0,HSW,GERMANY
52,1486,101 003,PH3-HSW-YELLOW BLACK بيليف كفم,6.0,PCS,30.0,180.0,HSW,GERMANY
52,1487,109027,T27-HSW-YELLOW/BLACK سكروت كفم,14.0,PCS,25.0,350.0,HSW,GERMANY
52,1488,109030,T30-HSW-YELLOW/BLACK سكروت كفم,9.0,PCS,30.0,270.0,HSW,GERMANY
52,1489,109040,T40-HSW-YELLOW/BLACK سكرون كفم,18.0,PCS,35.0,630.0,HSW,GERMANY
52,1490,105000,PZ0X60-HSW-YELLOW/BLACK كفم,8.0,PCS,20.0,160.0,HSW,GERMANY
52,1491,101000,PH0X60-HSW-YELLOW/BLACK بيليف كفم,5.0,PCS,20.0,100.0,HSW,GERMANY
52,1492,102150,5X150 FLAT-HSW-YELLOW/BLACK كفم,9.0,PCS,20.0,180.0,HSW,GERMANY
52,1493,100150,8X150 FLAT-HSW-YELLOW/BLACK كفم,4.0,PCS,25.0,100.0,HSW,GERMANY
52,1494,100075,5X75-HSW-YELLOW/BLACK سكروت كفم,1.0,PCS,20.0,20.0,HSW,GERMANY
52,1495,105003,PZ3 8X150-HSW-YELLOW/BLACK سكروت كفم,8.0,PCS,25.0,200.0,HSW,GERMANY
52,1496,109025,T25-HSW-YELLOW/BLACK سكروت كفم,2.0,PCS,30.0,60.0,HSW,GERMANY
52,1497,109010,T10-HSW-YELLOW/BLACK سكروت كفم,14.0,PCS,25.0,350.0,HSW,GERMANY
52,1498,109045,T45-HSW-YLLOW/BLACK سكروت كفم,29.0,PCS,40.0,1160.0,HSW,GERMANY
52,2550,HYTORC,"1.1/2,IMPACT,55MM SIZE,12PT,SH -ءادوس ةبح",1.0,EA,700.0,700.0,HYTORC,USA
52,2551,HYTORC,"1.1/2,IMPACT,80MM SIZE,12PT,SH.ءادوس ةبح",1.0,EA,1545.0,1545.0,HYTORC,USA
52,2552,HYTORC,"1.1/2,IMPACT,75MM SIZE,12PT,SH ءادوس ةبح",1.0,EA,1255.0,1255.0,HYTORC,USA
52,2553,HYTORC,"1.1/2,IMPACT,65MM SIZE,12PT,SH.ءادوس ةبح",1.0,EA,895.0,895.0,HYTORC,USA
52,2554,HYTORC,"1.1/2,IMPACT,70MM SIZE,12PT,SH ءادوس ةبح",1.0,EA,1110.0,1110.0,HYTORC,USA
52,2555,HYTORC,"1.1/2,IMPACT,80MM/L,12PT,LONG",2.0,EA,1530.0,3060.0,HYTORC,USA
52,2556,HYTORC,"1.1/2,IMPACT,36MM,SH,6PT ءادوس ةبح",1.0,EA,495.0,495.0,HYTORC,USA
52,2557,HYTORC,"1.1/2,IMPACT,46MM,12PT,SH. ءادوس ةبح",2.0,EA,510.0,1020.0,HYTORC,USA
53,2325,33-623,COMPRESSTION CONNECTOR,2.0,KIT,390.0,780.0,IDEAL,USA
53,2511,45-514,CABLE Stripper لباوك ةيارع,1.0,EA,250.0,250.0,IDEAL,USA
53,,45-235,STRIPPER ةيارع,1.0,EA,500.0,500.0,IDEAL,USA
53,2415,IMO,PH4-111 004 كفم,6.0,PCS,30.0,180.0,IMO,USA
53,2379,G6BW,"6FT,TAPE",10.0,EA,25.0,250.0,JAJIMA,USA
53,1506,HERO,"225MM,CIRCLIP PLIER,BENT ةبيت ةيدارز",23.0,EA,45.0,1035.0,JAPAN,JAPAN
53,1507,HERO,"225MM,CIRCLIP PLIER,ST. ةليت ةيدارز",11.0,EA,45.0,495.0,JAPAN,JAPAN
53,1508,HERO,"175MM,CIRCLIP,BENT ةليت ةيدارز",16.0,EA,45.0,720.0,JAPAN,JAPAN
53,2233,1-21.,ر JENSEN-KNIFE KIT يركاكس مقط,48.0,KIT,145.0,6960.0,JENSEN,USA
53,2234,60CM,"ر 24""-3824-MAGNETIC طنغمم ناترم",4.0,EA,85.0,340.0,JOHNSON,USA
53,2235,45CM,"ر 18""-3818-MAGNETIC طنغمم ناترم",4.0,EA,80.0,320.0,JOHNSON,USA
53,2236,45CM,"ر 18""-LIGHT DUTY ناترم",10.0,EA,30.0,300.0,JOHNSON,USA
53,2237,30CM,"ر 12""-LIGHT DUTY ناترم",12.0,EA,32.0,384.0,JOHNSON,USA
53,2354,JHO 68,WALLBOARD نوسبيج راشنم,10.0,EA,20.0,200.0,JOHNSON,USA
53,2612,3818,"ر MAGNETIC LEVEL 18""طنغمم ناترم",4.0,EA,105.0,420.0,JOHNSON,USA
53,2613,"24""","ر MAGNETIC LEVEL 24"" طنغمم ناترم",4.0,EA,110.0,440.0,JOHNSON,USA
53,1510,99920,BOLT CUTTER ترماسم عطاق,1.0,EA,110.0,110.0,JOKESET,TW
53,1511,99922,BOLT CUTTER ترماسم عطاق,2.0,EA,30.0,60.0,JOKESET,TW
53,1512,99923,BOLT CUTTER ترماسم عطاق,2.0,EA,30.0,60.0,JOKESET,TW
53,1513,99925,BOLT CUTTER ترماسم عطاق,2.0,EA,30.0,60.0,JOKESET,TW
53,1514,99926,BOLT CUTTER ترماسم عطاق,3.0,EA,30.0,90.0,JOKESET,TW
53,1515,99927,BOLT CUTTER ترماسم عطاق,1.0,EA,30.0,30.0,JOKESET,TW
53,1516,999443,paint mixwr ناهد طلاخ,15.0,EA,30.0,450.0,JOKESITE,TW
54,1517,999444,paint mixwr ناهد طلاخ,12.0,EA,20.0,240.0,JOKESITE,TW
54,1518,99921,BOLT CUTTER,1.0,EA,35.0,35.0,KAPRIOL,ITALY
54,1519,99924,BOLT CUTTER,1.0,EA,65.0,65.0,KAPRIOL,ITALY
54,1520,20821,SPARE BLADE 32MM-ديدح صقم ةسير,6.0,SET,170.0,1020.0,KAPRIOL,ITALY
54,1521,20670,"IRON BAR BENDER,12MMديدخ خايسا ةيانت",1.0,SET,330.0,330.0,KAPRIOL,ITALY
54,1522,20681,IRON BAR BENDER 22MM خايساةيانت,2.0,SET,330.0,660.0,KAPRIOL,ITALY
54,2241,41620,KD-ST.PULLER KIT نويسكرد ةنيجرز,5.0,,240.0,1200.0,KDTOOL,USA
54,2374,KD-2291,STEERING WHEEL PULLER,6.0,SET,185.0,1110.0,KDTOOL,USA
54,2383,2521,",FUEL PUMP.TESTER دوقولا رابتخت ةادا",10.0,EA,155.0,1550.0,KDTOOL,USA
54,2385,492,"KD-492,OIL SEAL INST.REMOVER فوصلا عزن ةادا",5.0,KIT,150.0,750.0,KDTOOL,USA
54,2256,850,KD-ST.PULLER KIT KD-850 نويسكرد ةنيجرز,10.0,KIT,390.0,3900.0,KD-TOOL,USA
54,1525,388SET25,"DRILL BIT SET,MM,25PC لىلملاب شير مقط",30.0,SET,395.0,11850.0,KIST,GERMANY
54,1526,99912,20 INCH WOOD SAW بشخ راشنم,54.0,,35.0,1890.0,KIST,GERMANY
54,1527,12MM,ر COMB.WRENCH كتشم حاتفم,21.0,EA,17.0,357.0,KIST,GERMANY
54,1528,10MM,ر COMB.WRENCH كتشم حاتفم,10.0,EA,13.0,130.0,KIST,GERMANY
54,1529,11MM,ر COMB.WRENCH كتشم حاتفم,30.0,EA,13.0,390.0,KIST,GERMANY
54,1530,14MM,ر COMB.WRENCH كتشم حاتفم,10.0,EA,18.0,180.0,KIST,GERMANY
54,1531,19MM,ر COMB.WRENCH كتشم حاتفم,30.0,EA,25.0,750.0,KIST,GERMANY
54,1532,10MM,ر COMB.WRENCH كتشم حاتفم,10.0,EA,16.0,160.0,KIST,GERMANY
54,1533,150T12/C,O/E SPANNER SET ىدلب حاتفم مقط,13.0,SET,180.0,2340.0,KIST,GERMANY
54,1534,KIST,ر CHIESEL/PUNCH SET لترشو كني مقط,10.0,SET,68.0,680.0,KIST,GERMANY
54,1535,350T12/C,RING SPANNER SET موتخم حاتفم مقط,33.0,SET,245.0,8085.0,KIST,GERMANY
54,1536,551-390-08,torx-hex-T10-=T50 w/o hole-ALLEN,24.0,EA,85.0,2040.0,KIST,GERMANY
54,1537,K09,"CRIMPING TOOL,MANUAL,-25-150MM2",0.0,EA,950.0,0.0,KLAUKE,GERMANY
54,1538,KL110X150,PH3X150-1000V-111 003-VDE-KLO110 X150,26.0,PCS,23.0,598.0,KLAUKE,GERMANY
54,1539K,L100 175 80I,S8X150 VDE SCREW DRIVER لوزعم كفم,5.0,PCS,35.0,175.0,KLAUKE,GERMANY
54,1540,KL100 3X50,VDE SCREW DRIVER لوزعم كفم,9.0,PCS,20.0,180.0,KLAUKE,GERMANY
54,1541,HSG-45,HYD.CABLE CUTTERكيلورديه لباوك صقم,1.0,SET,6800.0,6800.0,KLAUKE,GERMANY
54,1542,HSG-50,HYD.CABLE CUTTER كيلورديه لباوك صقم,1.0,SET,9300.0,9300.0,KLAUKE,GERMANY
55,1543,K02,CRIMPER-.75-16MM2 سبك ةادا,15.0,EA,560.0,8400.0,KLAUKE,GERMANY
55,1544,K09,CRIMPER -25MM-150MM2 سبك ةادا,14.0,EA,800.0,11200.0,KLAUKE,GERMANY
55,2310,RT100,RECEPTACLE TESTER,12.0,EA,130.0,1560.0,KLEIN,USA
55,2643,CN1972AR,POLE CLIMBER,1.0,EA,850.0,850.0,KLEIN,USA
55,1545,98 90,KNIPEX HACKSAW لوزعم راشنم,8.0,EA,290.0,2320.0,KNIPEX,GERMANY
55,1546,97 51 10,KNIPEX -CRIMPER سبك ةبدارز,11.0,EA,170.0,1870.0,KNIPEX,GERMANY
55,1547,98 55,knipex ةنيكس,45.0,EA,165.0,7425.0,KNIPEX,GERMANY
55,1548,97 52 13,سكبن,1.0,EA,480.0,480.0,KNIPEX,GERMANY
55,1549,03 06 180,سكبن,6.0,EA,60.0,360.0,KNIPEX,GERMANY
55,1550,97 52 06,سكبن,10.0,EA,480.0,4800.0,KNIPEX,GERMANY
55,1551,02 05 180,سكبن,28.0,EA,160.0,4480.0,KNIPEX,GERMANY
55,1552,02 02 200,سكبن,23.0,EA,68.0,1564.0,KNIPEX,GERMANY
55,1553,02 06 200,سكبن,12.0,EA,90.0,1080.0,KNIPEX,GERMANY
55,1554,98 20 10,سكبن,7.0,EA,45.0,315.0,KNIPEX,GERMANY
55,1555,98 25 03,pz3 knipex كفم,3.0,EA,35.0,105.0,KNIPEX,GERMANY
55,1556,98 54,KNIFE,5.0,EA,110.0,550.0,KNIPEX,GERMANY
55,1557,98 24 04,S/DR.INSULOATED-1000V.PH#4,22.0,EA,45.0,990.0,KNIPEX,GERMANY
55,1558,02 02 200,سكبن,23.0,EA,75.0,1725.0,KNIPEX,GERMANY
55,1559,02 05 180,سكبن,3.0,EA,75.0,225.0,KNIPEX,GERMANY
55,1560,02 05 180,سكبن,19.0,EA,80.0,1520.0,KNIPEX,GERMANY
55,1561,02 05 180,سكبن,9.0,EA,80.0,720.0,KNIPEX,GERMANY
55,1562,02 06 160,سكبن,3.0,EA,90.0,270.0,KNIPEX,GERMANY
55,1563,02 06 200,سكبن,13.0,EA,95.0,1235.0,KNIPEX,GERMANY
55,1564,03 01 140,سكبن,9.0,EA,90.0,810.0,KNIPEX,GERMANY
55,1565,03 02 200,سكبن,1.0,EA,110.0,110.0,KNIPEX,GERMANY
55,1566,03 06 180,سكبن,21.0,EA,100.0,2100.0,KNIPEX,GERMANY
55,1567,03 06 180,سكبن,6.0,EA,100.0,600.0,KNIPEX,GERMANY
55,1568,11 01 160,سكبن,18.0,EA,95.0,1710.0,KNIPEX,GERMANY
55,1569,11 06 160,سكبن,2.0,EA,115.0,230.0,KNIPEX,GERMANY
55,1570,11 17 160,سكبن,1.0,EA,130.0,130.0,KNIPEX,GERMANY
55,1571,11 17 160,سكبن,1.0,EA,120.0,120.0,KNIPEX,GERMANY
55,1572,12 21 180,سكبن,4.0,EA,245.0,980.0,KNIPEX,GERMANY
55,1573,12 40 200,سكبن,13.0,EA,218.0,2834.0,KNIPEX,GERMANY
56,1574,13 02 160,سكبن,9.0,EA,90.0,810.0,KNIPEX,GERMANY
56,1575,13 02 160,سكبن,7.0,EA,90.0,630.0,KNIPEX,GERMANY
56,1576,13 51 180,سكبن,11.0,EA,90.0,990.0,KNIPEX,GERMANY
56,1577,14 22 160,سكبن,49.0,EA,90.0,4410.0,KNIPEX,GERMANY
56,1578,16 20 16,سكبن,17.0,EA,70.0,1190.0,KNIPEX,GERMANY
56,1579,16 60 100,سكبن,6.0,EA,70.0,420.0,KNIPEX,GERMANY
56,1580,16 80 125,سكبن,7.0,EA,110.0,770.0,KNIPEX,GERMANY
56,1581,20 01 125,سكبن,14.0,EA,50.0,700.0,KNIPEX,GERMANY
56,1582,97 52 13,سكبن,1.0,EA,480.0,480.0,KNIPEX,GERMANY
56,1583,20 01 160,سكبن,9.0,EA,40.0,360.0,KNIPEX,GERMANY
56,1584,20 02 140,سكبن,11.0,EA,48.0,528.0,KNIPEX,GERMANY
56,1585,20 02 140,سكبن,16.0,EA,48.0,768.0,KNIPEX,GERMANY
56,1586,20 05 125,سكبن,7.0,EA,60.0,420.0,KNIPEX,GERMANY
56,1587,20 05 160,سكبن,3.0,EA,60.0,180.0,KNIPEX,GERMANY
56,1588,20 06 160,FLAT NOSE VDE,3.0,EA,110.0,330.0,KNIPEX,GERMANY
56,1589,22 01 140,سكبن,8.0,EA,45.0,360.0,KNIPEX,GERMANY
56,1590,22 01 140,سكبن,5.0,EA,45.0,225.0,KNIPEX,GERMANY
56,1591,22 01 140,سكبن,3.0,EA,55.0,165.0,KNIPEX,GERMANY
