page,sn,code,descr,description_ar,qty,uom,uc,tc,brand_clean,coo_clean,probable_price_sar,confidence,source_name,source_url,justification_ar,priced,needs_review
42,1243,78918,"PIPE WRENCH 14"" وبملج وبا",مفتاح أنابيب (جلمبو) قابل للتعديل بطول 18 إنش من دريبر.,7.0,EA,75.0,525.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),160,مرتفع,Lawson HIS / Sitebox (Draper 78919 قائمة فعلية),https://www.drapertools.com/product/78919/draper-expert-adjustable-pipe-wrench-450mm-65mm/,تم العثور على المنتج بالضبط برمزه 78919 (مفتاح أنابيب قابل للتعديل 450 مم/18 إنش) بأسعار فعلية بين 28-36 جنيهًا إسترلينيًا في السوق البريطاني.,True,False
42,1244,78919,"PIPE WRENCH 18"" وبملج وبا",مفتاح أنابيب (جلمبو) قابل للتعديل بطول 18 إنش من دريبر.,20.0,EA,110.0,2200.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),160,مرتفع,Lawson HIS / Sitebox (Draper 78919 قائمة فعلية),https://www.drapertools.com/product/78919/draper-expert-adjustable-pipe-wrench-450mm-65mm/,تم العثور على المنتج بالضبط برمزه 78919 (مفتاح أنابيب قابل للتعديل 450 مم/18 إنش) بأسعار فعلية بين 28-36 جنيهًا إسترلينيًا في السوق البريطاني.,True,False
42,1245,35100,scraper/remover kit,طقم كاشطات (سكرابر) لإزالة المواد اللاصقة.,5.0,SET,89.0,445.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),40,متوسط,تقدير عام لأطقم الكاشطات وأدوات الإزالة,https://www.drapertools.com/,طقم كاشطات لإزالة الغراء أو الطلاء يقارن بأسعار الأدوات اليدوية المتوسطة.,True,False
42,1246,64440,MARKING GAUGE,أداة نجارة لرسم خطوط توازي حافة الخشب قبل القطع.,8.0,EA,80.0,640.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),55,متوسط,estimated from category benchmark (marking gauges),https://www.drapertools.com/,مسطرة تحديد (ماركنج جيج) من دريبر ضمن نطاق أسعار أدوات القياس والتحديد للنجارة.,True,False
42,1247,72376,BENDER 8/10/12,أداة ثني أنابيب بمقاسات 8/10/12 مم.,8.0,ea,135.0,1080.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),130,متوسط,تقدير عام لأدوات ثني الأنابيب متعددة المقاسات,https://www.amazon.sa/-/en/pliers/s?k=pliers,أداة ثني الأنابيب متعددة المقاسات (8/10/12) أغلى من الأداة أحادية المقاس.,True,False
42,1248,68890,SIDE CUTTER H/D GRIPS 130MM,كماشة قطع جانبي مقاس 130 مم بمقابض قوية من دريبر.,133.0,EA,38.0,5054.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),72,متوسط,Draper Tools - pliers category,https://www.drapertools.com/hand-tools/pliers/,الكماشات المماثلة من دريبر بنفس المقاس تُباع عادة بين 12-18 جنيهاً إسترلينياً.,True,False
42,1249,69172,VDE COMBINATION PLIER 200MM,كماشة كومبنيشن معزولة كهربائياً بطول 200 ملم.,7.0,EA,50.0,350.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),80,متوسط,معيار فئة كماشات دريبر المعزولة VDE,https://www.drapertools.com/,كماشة كومبنيشن معزولة بمعيار VDE بطول 200مم تقدر وفق أسعار الأدوات الكهربائية المعزولة.,True,False
42,1250,44139,200MM SG COMBINATION PLIERS,زردية مشتركة (Combination Pliers) مقاس 200مم من دريبر.,36.0,EA,27.0,972.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),50,متوسط,Amazon.sa – Draper tools category,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر تقديري لزردية مشتركة مقاس 200مم بناءً على أسعار زرديات دريبر في السوق.,True,False
42,1251,68885,COMBINATION PLIER HD GRIP200MM,زرادية توليفية بمقبض مريح مقاس 200 مم.,23.0,EA,50.0,1150.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),45,متوسط,أسعار الزرادية التوليفية في تولسن السعودية,https://tolsentools.com.sa/products/combination-pliers,زرادية توليفية بمقبض مريح مقاس 200مم قريبة من متوسط أسعار الزراديات المماثلة.,True,False
42,1252,68894,WIRE STRIPPER H/D GRIPS 150MM,كماشة تعرية أسلاك بمقابض قوية مقاس 150 ملم.,66.0,EA,43.0,2838.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),120,منخفض,Draper Tools (مرجع عام للماركة),https://www.drapertools.com/,كماشة تعرية أسلاك بمقابض متينة (Heavy Duty)، والسعر يتوافق مع نطاق أسعار كماشات دريبر المتوسطة.,True,False
42,1253,59272,SPRAY GUN-AGRI,مسدس رش زراعي يستخدم لرش المبيدات أو السوائل الزراعية.,29.0,EA,31.0,899.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),140,منخفض,Draper Tools (مرجع عام للماركة),https://www.drapertools.com/,مسدس رش زراعي (سبراي غان) لأغراض المبيدات أو التسميد، وهو أداة زراعية متوسطة التكلفة.,True,False
42,1254,55190,SPRAY GUN-AGRI,مسدس رش زراعي يستخدم لرش المبيدات أو السوائل الزراعية.,16.0,EA,18.0,288.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),140,منخفض,Draper Tools (مرجع عام للماركة),https://www.drapertools.com/,مسدس رش زراعي (سبراي غان) لأغراض المبيدات أو التسميد، وهو أداة زراعية متوسطة التكلفة.,True,False
42,1255,59273,SPRAY GUN-AGRI,مسدس رش زراعي يستخدم لرش المبيدات أو السوائل الزراعية.,20.0,EA,32.0,640.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),140,منخفض,Draper Tools (مرجع عام للماركة),https://www.drapertools.com/,مسدس رش زراعي (سبراي غان) لأغراض المبيدات أو التسميد، وهو أداة زراعية متوسطة التكلفة.,True,False
42,1256,40417,PUNCHDOWN TOOL,أداة يدوية لتثبيت أسلاك الاتصالات في لوحات التوزيع.,11.0,EA,35.0,385.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),65,متوسط,معيار فئة أدوات الشبكات,https://www.drapertools.com/,أداة تثبيت الأسلاك (بانش داون) لشبكات الاتصالات تقدر وفق أسعار الفئة نفسها.,True,False
42,1257,23553,SUCKER,أداة شفط (ساكر) يدوية لرفع الألواح الزجاجية أو البلاط الملساء.,31.0,EA,27.0,837.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),55,منخفض,تقدير حسب فئة أدوات الشفط (ساكر) اليدوية,https://www.drapertools.com,أداة شفط (ساكر) لرفع الألواح الزجاجية أو البلاط، والتقدير مبني على أسعار الأدوات المماثلة.,True,False
42,1258,23554,SUCKER,أداة شفط (ساكر) يدوية لرفع الألواح الزجاجية أو البلاط الملساء.,15.0,EA,30.0,450.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),55,منخفض,تقدير حسب فئة أدوات الشفط (ساكر) اليدوية,https://www.drapertools.com,أداة شفط (ساكر) لرفع الألواح الزجاجية أو البلاط، والتقدير مبني على أسعار الأدوات المماثلة.,True,False
42,1259,59270,SPRAY GUN-AGRI,مسدس رش زراعي يستخدم لرش المبيدات أو السوائل الزراعية.,17.0,EA,30.0,510.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),140,منخفض,Draper Tools (مرجع عام للماركة),https://www.drapertools.com/,مسدس رش زراعي (سبراي غان) لأغراض المبيدات أو التسميد، وهو أداة زراعية متوسطة التكلفة.,True,False
42,1260,55820,connector for hoses,موصل (كوبلن) للخراطيم من دريبر.,10.0,EA,22.0,220.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),15,متوسط,Amazon.sa – Draper tools category,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر تقديري لموصل خراطيم صغير من دريبر بناءً على أسعار الموصلات المماثلة.,True,False
42,1261,61090,connector for hoses,موصل (كوبلن) للخراطيم من دريبر.,3.0,EA,12.0,36.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),15,متوسط,Amazon.sa – Draper tools category,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر تقديري لموصل خراطيم صغير من دريبر بناءً على أسعار الموصلات المماثلة.,True,False
43,1262,55198,connector for hoses,موصل (كوبلن) للخراطيم من دريبر.,7.0,EA,8.0,56.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),15,متوسط,Amazon.sa – Draper tools category,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر تقديري لموصل خراطيم صغير من دريبر بناءً على أسعار الموصلات المماثلة.,True,False
43,1263,61091,connector for hoses,موصل (كوبلن) للخراطيم من دريبر.,12.0,EA,12.0,144.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),15,متوسط,Amazon.sa – Draper tools category,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر تقديري لموصل خراطيم صغير من دريبر بناءً على أسعار الموصلات المماثلة.,True,False
43,1264,55197,connector for hoses,موصل (كوبلن) للخراطيم من دريبر.,1.0,EA,15.0,15.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),15,متوسط,Amazon.sa – Draper tools category,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر تقديري لموصل خراطيم صغير من دريبر بناءً على أسعار الموصلات المماثلة.,True,False
43,1265,55196,connector for hoses,موصل (كوبلن) للخراطيم من دريبر.,15.0,EA,15.0,225.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),15,متوسط,Amazon.sa – Draper tools category,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر تقديري لموصل خراطيم صغير من دريبر بناءً على أسعار الموصلات المماثلة.,True,False
43,1266,55195,connector for hoses,موصل (كوبلن) للخراطيم من دريبر.,10.0,EA,10.0,100.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),15,متوسط,Amazon.sa – Draper tools category,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر تقديري لموصل خراطيم صغير من دريبر بناءً على أسعار الموصلات المماثلة.,True,False
43,1267,55194,connector for hoses,موصل (كوبلن) للخراطيم من دريبر.,9.0,EA,10.0,90.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),15,متوسط,Amazon.sa – Draper tools category,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر تقديري لموصل خراطيم صغير من دريبر بناءً على أسعار الموصلات المماثلة.,True,False
43,1268,14133,SCISSORS,مقص عام من ماركة DRAPER.,2.0,EA,10.0,20.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),25,منخفض,Amazon.sa (Draper tools category),https://www.amazon.sa/-/en/b?ie=UTF8&node=16620999031,سعر تقديري لمقص عام بناءً على معيار أسعار المقصات اليدوية العامة.,True,False
43,1269,11152,CHISEL WITH HANDLE,إزميل معدني بمقبض.,2.0,EA,80.0,160.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),25,منخفض,estimated from category benchmark,https://www.amazon.sa/-/en/b?ie=UTF8&node=16620567031,إزميل بمقبض، سعر تقديري لأدوات النجارة والبناء اليدوية الأساسية.,True,False
43,1270,28819,automotive trim removal plier,زردية لفك تشطيبات (ترim) وقشرة السيارات من دريبر.,12.0,EA,176.0,2112.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),70,منخفض,تقدير حسب فئة المنتج,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",زراديات فك تشطيبات السيارات من دريبر منتج متخصص متوسط السعر.,True,False
43,1271,13914,ball joint seperator,أداة فصل مفصل الكرة (بول جوينت) في السيارات.,1.0,EA,176.0,176.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),75,منخفض,estimated from category benchmark,https://mdttools.com/,أداة فك مفصل الكرة في نظام التوجيه، أداة صيانة سيارات متخصصة.,True,False
43,1272,13222,"socket 13/16"",12pt,3/8dr",قطعة سوكيت مقاس 13/16 بوصة بمحرك 3/8 بوصة.,48.0,EA,25.0,1200.0,DRAPER,UNKNOWN,20,متوسط,أسعار قطع السوكيت الصغيرة 3/8 درايف,https://www.fyind.com/ksa/en/tool-attachments-and-accessories/impact-socket,قطع السوكيت الصغيرة بمحرك 3/8 بوصة من أرخص فئات السوكيت.,True,False
43,2218,ECLIPSE,PA788/11 GAS PLIER زاج ةيدارز,زردية غاز (قبض أنابيب) مقاس 200 مم من علامة إكليبس.,65.0,EA,95.0,6175.0,ECLIPSE,UK,120,مرتفع,Amazon.com/Amazon.co.uk (Eclipse PA788/11 قائمة فعلية),https://www.amazon.com/Eclipse-Tools-PA788-11-Plier/dp/B004ETD4SI,تم العثور على المنتج بالضبط برمزه PA788/11 بأسعار فعلية 59.58 دولارًا في السوق الأمريكي و21.35 جنيهًا إسترلينيًا في السوق البريطاني، وهذا التقدير يوازن بين السوقين.,True,False
43,1273,40CM,EGAMASTER-40CM,أداة يدوية طولها 40 سم من ماركة EGA (إيجاماستر).,1.0,EA,35.0,35.0,EGA,SPAIN,100,منخفض,estimated from category benchmark,https://www.amazon.sa/-/en/b?ie=UTF8&node=16620999031,سعر تقديري لأداة يدوية طولها 40 سم بالاستناد إلى معيار أسعار عدة إيجاماستر الإسبانية المتوسطة الجودة.,True,False
43,1274,ELORA,"22MM,RING,SLUGG قرط حاتفم",مفتاح قرط حلقي (Ring Slugging Wrench) مقاس 22مم من إلورا.,5.0,EA,140.0,700.0,ELORA,GERMANY,160,متوسط,Bolt Bank – Elora slugging wrench,https://www.boltbank.com/products/elora-27mm-ring-slogging-wrench,سعر تقديري لمفتاح قرط حلقي مقاس 22مم من إلورا بناءً على سعر مفتاح مقاس 27مم المماثل من نفس العلامة.,True,False
43,1275,ELORA,"24MM,RING,SLUGG قرط حاتفم",مفتاح قرط حلقي (Ring Slugging Wrench) مقاس 22مم من إلورا.,1.0,EA,140.0,140.0,ELORA,GERMANY,160,متوسط,Bolt Bank – Elora slugging wrench,https://www.boltbank.com/products/elora-27mm-ring-slogging-wrench,سعر تقديري لمفتاح قرط حلقي مقاس 22مم من إلورا بناءً على سعر مفتاح مقاس 27مم المماثل من نفس العلامة.,True,False
43,1276,"15/16""",ر COMB.WRENCH كتشم حاتفم,مفتاح تركيبي مقاس 15/16 بوصة من ماركة ELORA.,1.0,EA,25.0,25.0,ELORA,GERMANY,75,منخفض,estimated from category benchmark,https://www.amazon.sa/-/en/b?ie=UTF8&node=16621007031,سعر تقديري لمفتاح تركيبي كبير المقاس بالاستناد إلى معيار أسعار مفاتيح إلورا الألمانية المماثلة.,True,False
43,1277,"5/8X3/4""",OPENED WRENCH ىدلب حاتفم,مفتاح بلدي مزدوج المقاس 5/8×3/4 إنش.,5.0,EA,28.0,140.0,ELORA,GERMANY,85,منخفض,estimated from category benchmark,https://www.amazon.sa/-/en/b?ie=UTF8&node=16621003031,مفتاح بلدي من علامة ألمانية معروفة (إيلورا) أعلى جودة وسعرًا من المفاتيح العادية.,True,False
